"ranking","name","highSchool","position","height","weight","stars","rating","college"
1601,"Ron Bullock","Brother Martin (New Orleans, LA)","RB","5-10","215",2,"0.7667","Vanderbilt"
1602,"Michael Silva","St Augustine (San Diego, CA)","ILB","6-3","220",2,"0.7667","Stanford"
1603,"Micah Woods","Sterling (Houston, TX)","ILB","6-1","235",2,"0.7667","Colorado State"
1604,"Randy Gyllin","Mauston (Mauston, WI)","OT","6-4","305",2,"0.7667","Wisconsin"
1605,"Mike Richardson","Warner Robins (Warner Robins, GA)","WR","6-1","180",2,"0.7667","Notre Dame"
1606,"Ismail Simpson","Eisenhower (Lawton, OK)","OT","6-5","290",2,"0.7667","Stanford"
1607,"Parris Moore","Fountain Valley (Fountain Valley, CA)","CB","5-11","165",2,"0.7667","Oregon"
1608,"Patrick Johnson","Athens (Athens, AL)","K","5-10","170",2,"0.7667","Vanderbilt"
1609,"Mack Fair","Landry-Walker (New Orleans, LA)","ILB","6-3","235",2,"0.7667","Louisiana-Lafayette"
1610,"Robert Stanger","Hamilton (Hamilton, OH)","OT","6-4","340",2,"0.7667","Central Michigan"
1611,"Seth Zehr","Fort Dodge (Fort Dodge, IA)","OT","6-6","248",2,"0.7667","Iowa State"
1612,"Jimmy Riley","Ursuline (Youngstown, OH)","WR","6-3","190",2,"0.7667","Louisville"
1613,"Ryan Hart","Cardinal Gibbons (Fort Lauderdale, FL)","PRO","6-2","185",2,"0.7667","Rutgers"
1614,"Grant Miller","Peabody Veterans Memorial (Peabody, MA)","FB","6-1","231",2,"0.7667","Nebraska"
1615,"Mark Hodges","Mesquite (Mesquite, TX)","ATH","6-4","200",2,"0.7667","SMU"
1616,"Tyler Krieg","Tualatin (Tualatin, OR)","ILB","6-5","240",2,"0.7667","Duke"
1617,"Jay Gillette","Waubonsie Valley (Aurora, IL)","OT","6-3","280",2,"0.7667","Central Michigan"
1618,"John Busing","Chattahoochee (Alpharetta, GA)","S","6-3","200",2,"0.7667","Miami (OH)"
1619,"Adam Dossett","Parklane Academy (Mccomb, MS)","OG","6-4","260",2,"0.7667","Vanderbilt"
1620,"Josh Harrison","Nimitz (Irving, TX)","OLB","6-8","295",2,"0.7667","Louisiana-Lafayette"
1621,"Kellen Wright","Churchill (Eugene, OR)","OG","6-3","262",2,"0.7667","Boise State"
1622,"Jermaine Montgomery","Waxahachie (Waxahachie, TX)","OLB","6-0","214",2,"0.7667","Arkansas State"
1623,"Dylan Meier","Pittsburg (Pittsburg, KS)","ATH","6-2","205",2,"0.7667","Kansas State"
1624,"Derrick Eddington","A C Reynolds (Asheville, NC)","APB","5-8","190",2,"0.7667","Cincinnati"
1625,"Dave Anderson","Thousand Oaks (Thousand Oaks, CA)","WR","6-0","190",2,"0.7667","Colorado State"
1626,"Nick Leaders","Millard West (Omaha, NE)","DT","6-2","260",2,"0.7667","Iowa State"
1627,"Aaron Danenhauer","Bentonville (Bentonville, AR)","OG","6-6","275",2,"0.7667","Tulsa"
1628,"Alex Smith","Helix (La Mesa, CA)","DUAL","6-3","190",2,"0.7667","Utah"
1629,"Gary Vincent","Sam Houston (Arlington, TX)","WR","5-9","165",2,"0.7667","Arkansas State"
1630,"Chris Poulos","Arlington (Arlington, TX)","OG","6-3","277",2,"0.7667","SMU"
1631,"Troy Grosfield","Chatfield (Littleton, CO)","K","5-11","175",2,"0.7667","Indiana"
1632,"Norris Drinkard","Houston County (Warner Robins, GA)","APB","6-0","175",2,"0.7667","UAB"
1633,"Vince Gliatta","Central Catholic (Canton, OH)","S","6-1","190",2,"0.7667","Penn State"
1634,"Robert Latu","Fossil Ridge (Keller, TX)","ILB","6-3","224",2,"0.7667","Tulsa"
1635,"Justiss Scales","Beechcroft (Columbus, OH)","OLB","6-3","215",2,"0.7667","Minnesota"
1636,"Kade Lane","Jersey Village (Houston, TX)","DT","6-2","250",2,"0.7667","Houston"
1637,"Jason Cappizzi","Pine-Richland (Gibsonia, PA)","OT","6-9","300",2,"0.7667","Pittsburgh"
1638,"Harrell Ester","North Shore (Houston, TX)","RB","6-1","215",2,"0.7667","Oklahoma State"
1639,"Roddy Long","Hickory (Hickory, NC)","TE","6-6","215",2,"0.7667","N.C. State"
1640,"Kevin Howe","Grand Haven (Grand Haven, MI)","TE","6-3","240",2,"0.7667","Eastern Michigan"
1641,"Erik Davis","Ezell-Harding Christian (Antioch, TN)","ATH","6-3","180",2,"0.7667","Vanderbilt"
1642,"Mike Dominguez","Rio Mesa (Oxnard, CA)","DT","6-3","235",2,"0.7667","Boise State"
1643,"Kenneth Getch","Carmel (Carmel, IN)","OLB","6-4","250",2,"0.7667","Miami (OH)"
1644,"Joe Rudolph","Natomas (Sacramento, CA)","WDE","6-5","215",2,"0.7667","Oregon State"
1645,"Brandon Rollins","Texas High (Texarkana, TX)","WDE","6-5","210",2,"0.7667","Arkansas State"
1646,"Demonte Johnson","McClymonds (Oakland, CA)","PRO","6-2","200",2,"0.7667","San Jose State"
1647,"Christopher Jones","Jersey Village (Houston, TX)","CB","5-10","200",2,"0.7667","Iowa State"
1648,"Cedric Holt","Anson (Wadesboro, NC)","CB","6-0","180",2,"0.7667","North Carolina"
1649,"Mark Zambrano","Cedar Grove (Cedar Grove, NJ)","OLB","6-3","205",2,"0.7667","Eastern Michigan"
1650,"Mike Schneider","Sharon (Sharon, PA)","PRO","6-3","210",2,"0.7667","Duke"
1651,"Roger Williams","Northside (Warner Robins, GA)","S","6-1","185",2,"0.7667","Florida State"
1652,"Alphonso Royal","Glades Central (Belle Glade, FL)","WR","6-0","205",2,"0.7667","Purdue"
1653,"Leonard Washington","Copley (Akron, OH)","DT","6-2","230",2,"0.7667","Buffalo"
1654,"Denny Flanagan","Edison (Huntington Beach, CA)","S","6-1","180",2,"0.7667","San Diego State"
1655,"Phil Horvath","Naperville Central (Naperville, IL)","PRO","6-3","190",2,"0.7667","Northern Illinois"
1656,"Greg Eslinger","Bismarck (Bismarck, ND)","OG","6-3","250",2,"0.7667","Minnesota"
1657,"Cedric Haywood","Central Fellowship Christian Academy (Macon, GA)","WR","6-1","183",2,"0.7667","Georgia"
1658,"Matt Prater","Estero (Estero, FL)","K","5-10","150",2,"0.7667","UCF"
1659,"Garry Smith","Santa Rosa Christian School (Santa Rosa, CA)","CB","5-11","190",2,"0.7667","Temple"
1660,"William Bland","Havelock (Havelock, NC)","PRO","5-9","175",2,"0.7667","East Carolina"
1661,"Mike Groover","Fairview (Boulder, CO)","OLB","6-4","220",2,"0.7667","Colorado"
1662,"Adam Hurst","Fontainebleau (Mandeville, LA)","APB","5-10","177",2,"0.7667","Southern Miss"
1663,"Bryan Cummings","Madeira (Cincinnati, OH)","OLB","6-3","215",2,"0.7667","Buffalo"
1664,"Donald Richardson","Beverly Hills (Beverly Hills, CA)","S","6-4","205",2,"0.7667","San Jose State"
1665,"Steve Navarro","Carl Sandburg (Orland Park, IL)","TE","6-2","225",2,"0.7667","Bowling Green"
1666,"Devin Davis","Miramar (Hollywood, FL)","ILB","6-2","210",2,"0.7667","USF"
1667,"Tim Miller","Detroit Country Day (Franklin, MI)","CB","6-2","188",2,"0.7667","Vanderbilt"
1668,"LaGarian Houston","Immokalee (Immokalee, FL)","WR","5-8","165",2,"0.7667","Eastern Michigan"
1669,"Zach Krula","Valley (Sacramento, CA)","OT","6-7","305",2,"0.7667","Arizona State"
1670,"Hank Davis","St. Xavier (Cincinnati, OH)","OG","6-4","235",2,"0.7667","Cincinnati"
1671,"Taualai Fonoti","St. Louis (Honolulu, HI)","ILB","6-2","235",2,"0.7667","Stanford"
1672,"Jay Rohr","Jackson (Massillon, OH)","OLB","6-1","210",2,"0.7667","Akron"
1673,"Nate Hutchinson","Pine View (Saint George, UT)","CB","6-2","180",2,"0.7667","Brigham Young"
1674,"Chris Williams","Walker (Walker, LA)","DUAL","5-11","190",2,"0.7667","UAB"
1675,"Eric Graham","Richlands (Hoffman Forest, NC)","OG","6-6","300",2,"0.7667","East Carolina"
1676,"Demetrius Hodges","Cardinal Newman (West Palm Beach, FL)","ATH","5-9","175",2,"0.7667","Virginia Tech"
1677,"Gary Malone","North Lamar (Paris, TX)","WR","6-1","205",2,"0.7667","Tulane"
1678,"Steven Gunter","Warrensville Heights (Cleveland, OH)","S","5-10","160",2,"0.7667","Indiana"
1679,"John Lanning","Milton (Alpharetta, GA)","OG","6-3","275",2,"0.7667","Bowling Green"
1680,"Justin Mckinney","Seminole (Sanford, FL)","CB","5-11","175",2,"0.7667","Kansas State"
1681,"Steve Mercier","West Brunswick (Shallotte, NC)","OG","6-3","285",2,"0.7667","East Carolina"
1682,"Dominique Cosper","Wellborn Sch (Anniston, AL)","CB","5-10","175",2,"0.7667","UAB"
1683,"Josh Linehan","Banks (Banks, OR)","OG","6-4","250",2,"0.7667","Oregon State"
1684,"Antoine Bagwell","East Lansing (East Lansing, MI)","RB","5-11","180",2,"0.7667","Nebraska"
1685,"Mulivai Pula","Kahuku (Kahuku, HI)","RB","5-11","215",2,"0.7667","Brigham Young"
1686,"Adam Hayward","Marina (Marina, CA)","RB","6-1","203",2,"0.7667","Colorado State"
1687,"Sean Szarka","Roxbury (Succasunna, NJ)","RB","6-1","190",2,"0.7667","Temple"
1688,"Vernon Botts","Rancocas Valley Reg H (Mount Holly, NJ)","WDE","6-4","240",2,"0.7667","Pittsburgh"
1689,"Desi Edwards","Franklin Senior (Franklin, LA)","OT","6-5","240",2,"0.7667","Louisiana-Monroe"
1690,"Jeff Garrison","Greensburg Central Catholic (Greensburg, PA)","WR","6-3","187",2,"0.7667","Akron"
1691,"Ivan Clark","Amelia County (Amelia Court House, VA)","CB","5-11","180",2,"0.7667","Marshall"
1692,"Guillermo Davis","Belleville West (Belleville, IL)","S","6-0","195",2,"0.7667","Minnesota"
1693,"Brent Dye","Benjamin Russell Sch (Alexander City, AL)","WR","6-0","175",2,"0.7667","UAB"
1694,"Jared Zabransky","Hermiston (Hermiston, OR)","DUAL","6-2","185",2,"0.7667","Boise State"
1695,"Jason Schule","Chalmette (Chalmette, LA)","RB","6-0","223",2,"0.7667","Louisiana-Monroe"
1696,"Drew Lagow","Southlake Carroll (Southlake, TX)","ILB","6-3","230",2,"0.7667","Tulsa"
1697,"Kendrell Felder","Beddingfield (Wilson, NC)","WR","6-3","170",2,"0.7667","Duke"
1698,"Marty Moss","Estacado (Lubbock, TX)","OT","6-4","305",2,"0.7667","New Mexico"
1699,"Scott Garrison","San Luis Obispo (San Luis Obispo, CA)","OLB","5-11","210",2,"0.7667","Nevada"
1700,"Ross Wolter","Temescal Canyon (Lake Elsinore, CA)","OLB","6-3","227",2,"0.7667","Nevada"
1701,"Elvis Gallegos","Richland (North Richland Hills, TX)","ATH","6-2","175",2,"0.7667","TCU"
1702,"Tremaine McCollum","Miami Southridge (Miami, FL)","CB","5-10","165",2,"0.7667","Florida"
1703,"Ryan Shepard","Monticello Senior (Monticello, MN)","WR","6-3","200",2,"0.7667","Arkansas State"
1704,"Brad DeVault","Sapulpa (Sapulpa, OK)","K","6-0","193",2,"0.7667","Tulsa"
1705,"Jason Colson","School Of Engineering And Manufacturing At Edison (Rochester, NY)","RB","6-0","190",2,"0.7667","West Virginia"
1706,"Derek Fine","Sallisaw (Sallisaw, OK)","TE","6-4","218",2,"0.7667","Kansas"
1707,"Darren Halliburton","Suncoast (West Palm Beach, FL)","ATH","6-4","190",2,"0.7667","Rutgers"
1708,"Codey Lowe","Langham Creek (Houston, TX)","ILB","6-2","220",2,"0.7667","Duke"
1709,"Martez Ivery","North College Hill Jr/sr (Cincinnati, OH)","OLB","6-1","215",2,"0.7667","Eastern Michigan"
1710,"Josh Day","Overland (Aurora, CO)","OT","6-6","285",2,"0.7667","Colorado State"
1711,"Eric Clark","Tampa Bay Tech (Tampa, FL)","SDE","6-5","240",2,"0.7667","Minnesota"
1712,"Sean Mansfield","Phillips Academy (Andover, MA)","TE","6-5","225",2,"0.7667","Northwestern"
1713,"Dorsey Golston","Southeast (Kansas City, MO)","CB","6-2","190",2,"0.7667","Wyoming"
1714,"Jacoby Watkins","Scotland County (Laurinburg, NC)","S","6-1","175",2,"0.7667","North Carolina"
1715,"Kyle Knighton","West Platte (Weston, MO)","ILB","6-4","238",2,"0.7667","Kansas"
1716,"Terrance James","Chapel Hill (Tyler, TX)","DT","6-2","260",2,"0.7667","TCU"
1717,"Tim Jennings","Orangeburg-Wilkinson (Orangeburg, SC)","CB","5-9","165",2,"0.7667","Georgia"
1718,"John Mila","Haltom (Fort Worth, TX)","DT","6-2","313",2,"0.7667","Tulsa"
1719,"Ali Seiuli","Pine View (Saint George, UT)","DT","6-3","295",2,"0.7667","Utah State"
1720,"Jamey Harper","Atlanta (Atlanta, TX)","CB","6-1","175",2,"0.7667","SMU"
1721,"Anthony Trucks","Antioch (Antioch, CA)","ATH","6-1","195",2,"0.7667","Oregon"
1722,"Brandon Register","Seminole County (Donalsonville, GA)","S","6-1","180",2,"0.7667","UAB"
1723,"Chase Johnson","Loveland (Loveland, CO)","DT","6-4","275",2,"0.7667","Wyoming"
1724,"Greg Johnson","Parkview (Lilburn, GA)","P","6-2","175",2,"0.7667","Vanderbilt"
1725,"Freddie Shaw","Shawnee (Shawnee, OK)","WR","6-1","200",2,"0.7667","Oklahoma State"
1726,"Reid McKinney","Warren (Warren, AR)","PRO","6-3","220",2,"0.7667","Arkansas State"
1727,"Spencer Bailey","Northridge (Layton, UT)","OLB","6-2","220",2,"0.7667","Utah State"
1728,"Rick McFadden","Struthers (Struthers, OH)","PRO","6-5","210",2,"0.7667","Akron"
1729,"Jade Tadvick","Stevensville (Stevensville, MT)","OG","6-5","298",2,"0.7667","Idaho"
1730,"Geoff Zuber","Gold Beach (Gold Beach, OR)","OT","6-4","280",2,"0.7667","Idaho"
1731,"Kevin Davis","Trinity Christian Academy (Warm Springs, GA)","RB","5-10","216",2,"0.7667","Middle Tennessee State"
1732,"Billy Strother","Evansville Central (Evansville, IN)","ILB","6-0","230",2,"0.7667","New Mexico"
1733,"Josh Davies","Rancho Cucamonga (Rancho Cucamonga, CA)","S","6-2","180",2,"0.7667","Oregon State"
1734,"Wyatt Wilken","ThunderRidge (Littleton, CO)","DT","6-3","270",2,"0.7667","Colorado State"
1735,"Monte Collins","Provine (Jackson, MS)","OT","6-7","355",2,"0.7667","Mississippi State"
1736,"Jasen McDonald","Leo Catholic (Chicago, IL)","SDE","6-4","255",2,"0.7667","Northern Illinois"
1737,"Leigh Denman","Roxbury (Succasunna, NJ)","OT","6-5","300",2,"0.7667","Temple"
1738,"Chester Johnson","Evangel Christian Academy (Shreveport, LA)","RB","5-10","205",2,"0.7667","Louisiana-Lafayette"
1739,"Troy Bergeron","Shaw (Columbus, GA)","ATH","6-2","180",2,"0.7667","Auburn"
1740,"Marculus Elliott","J. M. Tate Senior (Cantonment, FL)","APB","5-8","190",2,"0.7667","UAB"
1741,"Jason Robert","Athens (Troy, MI)","DT","6-4","275",2,"0.7667","Eastern Michigan"
1742,"Nick King","Hesperia (Hesperia, CA)","TE","6-3","245",2,"0.7667","Utah State"
1743,"Hank Therien","Crescent Valley (Corvallis, OR)","OT","6-6","310",2,"0.7667","Idaho"
1744,"Lui Saafi","Haltom (Fort Worth, TX)","DT","6-2","280",2,"0.7667","Tulsa"
1745,"Jonathan Moore","Clear Brook (Friendswood, TX)","CB","6-4","300",2,"0.7667","Colorado State"
1746,"James Tunstalle","Wyoming County East (Northfork, WV)","RB","6-2","200",2,"0.7667","Marshall"
1747,"Albert Ma'afala","Kamehameha (Honolulu, HI)","DT","6-3","245",2,"0.7667","Hawaii"
1748,"Zach Hampton","Lancaster (Lancaster, WI)","CB","5-10","175",2,"0.7667","Wisconsin"
1749,"Jerry Hill","Stranahan (Fort Lauderdale, FL)","CB","5-11","165",2,"0.7667","Kansas State"
1750,"Manasse Zephir","Vieux (Quebeck, TN)","CB","6-0","205",2,"0.7667","Eastern Michigan"
1751,"Matt Spaeth","St. Michael-albertville Senior (Albertville, MN)","SDE","6-7","245",2,"0.7667","Minnesota"
1752,"DeQuincy Howard","John Tyler (Tyler, TX)","TE","6-4","214",2,"0.7667","Missouri"
1753,"Matt Bowerman","Victor Senior (Victor, NY)","PRO","6-2","185",2,"0.7667","Army"
